time="2021-04-20T13:55:15-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:55:31-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:55:46-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:56:14-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:57:15-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:57:31-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:58:07-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": context deadline exceeded" package=fc-agent-updater
time="2021-04-20T13:58:14-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": failed to resolve host: api.familyzone.com" package=fc-agent-updater
time="2021-04-20T13:58:26-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": failed to resolve host: api.familyzone.com" package=fc-agent-updater
time="2021-04-20T13:58:54-05:00" level=error msg="Encountered error while checking for update availability, will check again next cycle" error="send API request: Post \"https://api.familyzone.com/devices/v1/ac:d5:64:a7:5f:fb/mobile-agent-update\": failed to resolve host: api.familyzone.com" package=fc-agent-updater
